businessId,name,mainBusinessLineType,mainBusinessLineDescription,mainBusinessLineRegDate,postCode
3253824-3,Hayha Consulting Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-10,33100
3253982-8,Rakennuspalvelu M.Putaansuu Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2021-12-12,33800
3254045-8,Alpha Group Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-12,33100
3254168-8,DharmaJooga Oy,93190,Muu urheilutoiminta,2021-12-13,33700
3254173-3,Päiväniemen Leipätehdas Oy,10710,Leivän valmistus; tuoreiden leivonnaisten ja kakkujen valmistus,2021-12-13,33680
3254236-5,Kinvestment Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-13,33870
3254287-5,Ollgrén Training & Coaching Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-13,33200
3254485-4,Konsultointi Antti Salokorpi Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-14,33560
3254500-5,Muoviukko Oy,47799,Muiden käytettyjen tavaroiden vähittäiskauppa,2021-12-14,33300
3254628-6,Venita Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-12-08,33100
3254629-4,Joscon Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-10,33100
3254690-5,Pension Link Oy,66220,Vakuutusasiamiesten ja -välittäjien toiminta,2021-12-15,33210
3254759-6,Tougher One Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2021-12-15,33710
3254895-1,A&J Lias avoin yhtiö,47113,"Valintamyymälät (yli 100, alle 400 m2)",2021-12-08,33310
3254959-1,Parturi-Kampaamo Satu Raatikainen Oy,96021,Parturit ja kampaamot,2021-12-16,33480
3255037-3,Holman Monialayhtiöt Oy,90030,Taiteellinen luominen,2021-12-16,33100
3255088-3,Asunto Oy Ylöjärven Heikkiläntie 52,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-02,33100
3255118-1,HL Laaturakennus Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2021-12-16,33820
3255159-5,Ruoka Ruola Oy,47112,Pienet supermarketit (400-1000 m2),2023-08-14,33710
3255229-9,Nooma Creative Oy,90030,Taiteellinen luominen,2021-12-17,33200
3255238-7,One Trick Entertainment Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-17,33720
3255304-8,FEK OY,41200,Asuin- ja muiden rakennusten rakentaminen,2021-12-17,33800
3255368-9,Pehtorska Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-18,33310
3255390-2,Kiinteistö Oy Lempäälän Puistokatu 2,68209,Muiden kiinteistöjen vuokraus ja hallinta,2021-12-17,33100
3255393-7,Rollenkulma Oy,47301,Huoltamotoiminta,2021-12-18,33100
3255486-8,Solisee Projects Oy,22210,"Muovilevyjen, -kalvojen, -putkien ja -profiilien valmistus",2021-12-16,33720
3255497-2,Mystara Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-19,33710
3255503-5,Musical Notes Company Oy,90020,Esittäviä taiteita palveleva toiminta,2021-12-14,33530
3255504-3,Bikelink Oy,77210,Vapaa-ajan ja urheiluvälineiden vuokraus ja leasing,2021-12-09,33840
3255532-6,Railo Consulting Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-11-16,33200
3255550-2,Sofia Savimäki Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-12-20,33560
3255583-6,Capsala Oy,71126,Muu rakennustekninen palvelu,2021-12-20,33870
3255638-8,La Pittura Oy,81100,Kiinteistönhoito,2021-12-20,33610
3255716-1,Rahkolat Invest Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-12-20,33230
3255773-5,Dynamite Consulting Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-20,33610
3255806-8,Airnixi Oy,52230,Ilmaliikennettä palveleva toiminta,2021-12-20,33580
3255827-9,Asumisoikeus Oy Airikintie 2 ja 4 Lieto,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-10,33100
3255918-3,AaJii Consulting Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-21,33180
3255934-3,Next-Med Oy,32501,Lääkintä- ja hammaslääkintäinstrumenttien ja -tarvikkeiden valmistus (pl. hammasproteesit),2021-12-21,33820
3255992-5,Innotroni Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-21,33820
3256118-7,Twisting Bytes Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-22,33700
3256303-5,Asunto Oy Tampereen Vuoreksen Kuutiot IV,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-11-11,39500
3256316-6,Lakiasiaintoimisto Naskali Oy,69102,Lakiasiaintoimistot,2021-12-22,33500
3256339-3,Headix Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-22,33560
3256370-5,Robokop Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-12-22,33200
3256438-8,Suomen ihotautilääkärikonsultointi SILK Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2021-12-08,33240
3256547-9,Backbeat osk,90010,Esittävät taiteet,2021-11-01,33900
3256582-3,Medikardio Oy,86210,Terveyskeskus- ja vastaavat yleislääkäripalvelut,2021-12-24,33720
3256659-4,FVR - Suomen rokotetutkimus Oy,72191,Lääketieteellinen tutkimus ja kehittäminen,2021-12-17,33100
3256735-1,Kiinteistö Oy Iivon Kota,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-21,33560
3257124-6,Studio Laaya Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-28,33100
3257260-1,Asunto Oy Tampereen Raholan Armas,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257264-4,Asunto Oy Tampereen Raholan Sulo,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257265-2,Hydman Oy,28410,Metallin työstökoneiden valmistus,2022-06-30,33720
3257267-9,Asunto Oy Tampereen Raholan Toivo,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257268-7,HDMN Invest Oy,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2022-06-30,33720
3257269-5,Asunto Oy Tampereen Raholan Voima,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257270-8,Kiinteistö Oy Ahertajankatu 6,68209,Muiden kiinteistöjen vuokraus ja hallinta,2022-06-30,33720
3257271-6,Asunto Oy Tampereen Rantaperkiön Sheriffi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257273-2,Asunto Oy Lempäälän Mylläri,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257275-9,Asunto Oy Lempäälän Reipas,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257276-7,Asunto Oy Lempäälän Uljas,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-27,33100
3257358-3,Restavälitys Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-29,33200
3257436-7,infinibits Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-30,33820
3257473-8,Xocovis Oy,46360,"Sokerin, suklaan, makeisten ja leipomotuotteiden tukkukauppa",2021-12-21,33530
3257594-1,Asunto Oy Tampereen Pispalanharjun Polte,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-29,33800
3257601-2,Asunto Oy Tampereen Pispalanharjun Hehku,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-29,33800
3257682-1,Jantero Automation Oy,71127,Kone- ja prosessisuunnittelu,2021-12-30,33710
3257711-1,Duke Print Oy,18120,Muu painaminen,2021-12-28,13300
3257793-9,Kiinteistö Oy Tampereen Keskisenkadun Pysäköinti,68209,Muiden kiinteistöjen vuokraus ja hallinta,2021-12-17,33540
3257796-3,Kiinteistö Oy Kangasalan Harjunparkki,68209,Muiden kiinteistöjen vuokraus ja hallinta,2021-12-17,33100
3257842-1,Wildcard Group Oy,62090,Muu laitteisto- ja tietotekninen palvelutoiminta,2021-12-31,33720
3257978-2,Energiakymppi Oy,43220,"Lämpö-, vesijohto- ja ilmastointiasennus",2023-03-20,33100
3257993-4,BioHelmet Oy,47292,Luontaistuotteiden vähittäiskauppa,2022-01-01,33250
3258021-4,Koivanen Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-01,33870
3258076-7,Adventure Toe Studios Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-02,33500
3258179-4,Hoodie Partners Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2021-12-28,33840
3258418-6,Cosmetics Savior Oy,47750,Kosmetiikka- ja hygieniatuotteiden vähittäiskauppa,2022-01-03,33100
3258478-4,Ravintola Drina Oy,56101,Ravintolat,2021-12-30,33200
3258610-6,Saunatalo Suomi Oy,43390,Muu rakennusten viimeistely,2022-01-04,33730
3258653-6,MMMPAT Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-04,33270
3258747-5,Fixi-Vallut Oy,81100,Kiinteistönhoito,2022-01-04,33820
3259036-7,PintaVille Oy,43341,Maalaus,2022-01-05,33530
3259388-3,Palkka-apu Oy,82110,Yhdistetyt toimistopalvelut,2022-01-07,33900
3259438-4,Kape Media Oy,70210,Suhdetoiminta ja viestintä,2022-01-07,33800
3259453-6,Nordic Assurance Service Oy,82990,Muut palvelut liike-elämälle,2022-01-07,33200
3259539-5,Taksi Jaakko Grönfors Oy,49320,Taksiliikenne,2022-01-08,33330
3259573-1,Joseph Samuel OY,47291,Jäätelökioskit,2022-01-06,33400
3259607-2,RK-Puhdistus Oy,43220,"Lämpö-, vesijohto- ja ilmastointiasennus",2022-01-09,33610
3259737-4,Eräsalon Kirjapaino Oy,18120,Muu painaminen,2022-05-31,33100
3259740-3,Paino-invest Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-05-31,33100
3259846-5,"As Oy Soljan Serenadi, Pirkkala",68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-07,33800
3259855-3,Parvi Collective Oy,90020,Esittäviä taiteita palveleva toiminta,2022-01-10,33820
3259896-7,Veriforest Oy,70220,Muu liikkeenjohdon konsultointi,2022-01-07,33230
3259976-7,Krosswise Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2021-12-23,33480
3260127-3,Asunto Oy Kaarinan Jalostusasemankatu 13 b,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-23,33210
3260164-4,MD-AK Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2022-01-11,33180
3260170-8,Tuomiston Pojat Oy,96090,Muualla luokittelemattomat henkilökohtaiset palvelut,2022-01-11,33540
3260176-7,As Oy Nokian Kaakkuri,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-04,33900
3260295-4,LA CASA DE BARBER OY,96021,Parturit ja kampaamot,2022-01-12,33870
3260386-9,Hostar Oy,93299,Muualla luokittelematon huvi- ja virkistystoiminta,2022-01-12,33200
3260484-5,Kalevan Kodit Oy,68310,Kiinteistönvälitys,2022-01-12,33200
3260533-8,Elämänjuuri Oy,88999,Muut muualla luokittelemattomat sosiaalihuollon avopalvelut,2022-02-17,33200
3260754-4,HaToRak Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2022-01-13,33330
3260837-9,Sarin Hoiva-Apu Oy,88101,Kotipalvelut ikääntyneille ja vammaisille,2022-01-14,33700
3260918-7,Tampereen Speakeasy Oy,56101,Ravintolat,2022-09-15,33210
3260923-2,Speakeasy Invest Oy,56101,Ravintolat,2022-09-15,33210
3260929-1,Deal Siivous Oy,81210,Kiinteistöjen siivous,2022-01-14,33100
3261015-3,Puhna Oy,82990,Muut palvelut liike-elämälle,2022-01-14,33870
3261042-8,KatGreen Oy,45321,Moottoriajoneuvojen osien ja varusteiden vähittäiskauppa (pl. renkaat),2022-01-14,33580
3261112-1,Vuokrafirma Helsinki Oy,77390,Muiden koneiden ja laitteiden vuokraus ja leasing,2022-01-14,33820
3261379-2,Identifio oy,74909,"Muu ammatillinen, tieteellinen ja tekninen toiminta",2022-01-17,33210
3261558-7,HM Capital Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-01-17,33410
3261562-4,TAMSAM OY,33200,Teollisuuden koneiden ja laitteiden ym. asennus,2022-01-14,33800
3261596-6,Proxima Sol Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2022-01-17,33230
3261677-4,AHJ Investment Oy,68201,Asuntojen vuokraus,2022-01-18,33820
3261806-7,Misaplan Oy,71126,Muu rakennustekninen palvelu,2022-01-18,33100
3261846-2,MOV Service Oy,33200,Teollisuuden koneiden ja laitteiden ym. asennus,2022-01-18,33530
3262071-4,Fysioterapia ja jooga Tampere Oy,86901,Fysioterapia,2022-01-19,33820
3262088-8,Siurola Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2022-01-19,33540
3262190-1,Asumisoikeus Oy Kaarinan Jalostusasemankatu 5 b ja 9 b,68202,Asuntojen ja asuinkiinteistöjen hallinta,2021-12-16,33210
3262341-3,ArtXperience Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-20,33100
3262361-6,pargati oy,46909,Muualla luokittelematon tukkukauppa,2022-01-19,33540
3262382-7,Mäkinen Software Consulting Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-20,33540
3262536-3,KPM Suomi Oy,18120,Muu painaminen,2022-01-04,33270
3262624-3,Pinsto Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2022-01-21,33900
3263188-6,Jobes Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-24,33820
3263246-7,Saila Härkki Design Oy,74109,Teollinen muotoilu ym.,2022-01-24,33270
3263322-4,Kiinteistö Oy Nokian Kaarnakatu 1,68209,Muiden kiinteistöjen vuokraus ja hallinta,2022-01-19,33840
3263361-1,As Oy Tampereen Hervantajärven Havu,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-21,33200
3263373-4,PASEL GROUP OY,46741,Työkalu- ja tarviketukkukauppa,2022-01-25,33840
3263504-3,Aaro Entertainment Oy,90010,Esittävät taiteet,2022-01-25,33231
3263624-9,Taksi Matti Lampimäki Oy,49320,Taksiliikenne,2022-01-26,33870
3263628-1,ALaDent Oy,86230,Hammaslääkäripalvelut,2022-03-01,33820
3263654-8,Check Six Oy,90030,Taiteellinen luominen,2022-01-25,33200
3263707-3,Hauraki Oy,31020,Keittiökalusteiden valmistus,2021-12-01,33720
3263743-6,Makea Games Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-01-26,33210
3263794-6,AOS Consulting Oy,71129,Muu tekninen palvelu,2022-01-26,33100
3263886-9,Harmantti Oy,42110,Teiden ja moottoriteiden rakentaminen,2022-01-26,33870
3263896-5,Audicin Oy,86909,Muu terveyspalvelu,2022-01-26,33100
3263925-5,Be Present Oy,70220,Muu liikkeenjohdon konsultointi,2022-01-26,33520
3263926-3,Hillopurkki oy,70220,Muu liikkeenjohdon konsultointi,2022-01-26,33100
3263984-5,Katanelikko Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-01-27,33820
3264073-1,Asunto Oy Tampereen Haukiluoman Helmi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-26,33100
3264157-4,Three Sisters Company Oy,64200,Rahoitusalan holdingyhtiöiden toiminta,2022-01-27,33500
3264243-8,Caranto GP 1 Oy,66300,Omaisuudenhoitotoiminta,2022-01-19,33100
3264244-6,Caranto Sustainable Built World Fund I Ky,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-01-20,33100
3264334-2,mr consult&market oy ab,63990,Muualla luokittelematon tietopalvelutoiminta,2022-01-28,33720
3264340-6,Tarsi Oy,85599,Muut koulutusta antavat yksiköt,2022-01-28,33240
3264594-6,Kaisan Kiille Oy,86230,Hammaslääkäripalvelut,2022-01-29,33100
3264684-2,STARCK Solutions Oy,82110,Yhdistetyt toimistopalvelut,2022-01-30,
3264696-5,Wakatipu Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-01-30,33900
3264755-4,Urhon Kahvila & Kortteeri Oy,56302,Kahvilat ja kahvibaarit,2022-01-30,33100
3264893-6,Birksu Oy,68201,Asuntojen vuokraus,2022-01-31,33870
3264902-3,Alussa Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2022-01-31,90571
3265092-1,Asetor Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2022-01-31,33720
3265118-2,Upset Creations Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-02-01,33210
3265128-9,HARA Capital Oy,68201,Asuntojen vuokraus,2022-01-07,33230
3265136-9,Empiria Osk,82990,Muut palvelut liike-elämälle,2022-01-25,33520
3265169-2,Mana Digital Oy,70220,Muu liikkeenjohdon konsultointi,2022-05-10,33200
3265170-5,RestaUra oy,78200,Työvoiman vuokraus,2022-02-01,33560
3265348-7,Dr. Lankinen Graphic Innovations Oy,18130,Painamista ja julkaisemista edeltävät palvelut,2022-02-01,33240
3265355-9,HTK Invest Oy,82990,Muut palvelut liike-elämälle,2022-02-01,33210
3265398-9,Piiskala Oy,43210,Sähköasennus,2022-02-01,33200
3265470-3,Habitus Hildén Oy,68201,Asuntojen vuokraus,2022-05-31,33200
3265471-1,Hildén Invest Oy,68201,Asuntojen vuokraus,2022-05-31,33200
3265498-1,Ecompi Oy,70220,Muu liikkeenjohdon konsultointi,2022-02-02,33400
3265566-9,"Asunto Oy Hatanpään Rosariitta, Tampere",68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-31,60100
3265650-6,Asunto Oy Kangasalan Taika,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-01,33210
3265664-5,Saunatalo Varsinais-Suomi Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2022-02-02,33730
3265670-9,Saunatalo Uusimaa Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2022-02-02,33730
3265707-4,Softlandia Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-02-02,33900
3265713-8,Born Feral Oy,47913,Laajan valikoiman postimyynti ja verkkokauppa,2022-02-02,33500
3265740-2,Saunatalo Pirkanmaa Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2022-02-02,33730
3265751-7,Install Partner Oy,43210,Sähköasennus,2022-02-02,33900
3265927-2,Ravintola Nila Oy,56101,Ravintolat,2022-02-03,33420
3265937-9,Finali Invest Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2022-02-03,33100
3265998-5,Envesto Oy,68310,Kiinteistönvälitys,2022-02-03,33200
3266041-7,Linear Solutions Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-02-03,33800
3266132-1,JTJK Invest Oy,66300,Omaisuudenhoitotoiminta,2022-02-04,33230
3266251-9,Rakennuspalvelu Hatakka Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2022-02-04,33250
3266458-1,R-Service Oy,45201,Moottoriajoneuvojen huolto ja korjaus (pl. renkaat),2022-02-06,33420
3266536-5,Onni&Henrikki investment Oy,68201,Asuntojen vuokraus,2022-02-06,33870
3266570-1,TKK-Vuokrakodit Oy,41100,Rakennuttaminen ja rakennushankkeiden kehittäminen,2021-12-28,33230
3266677-1,Kiinteistö Oy Soljan Parkki,68209,Muiden kiinteistöjen vuokraus ja hallinta,2022-02-02,33800
3266765-1,Fashion Sense Oy,46450,Hajuvesien ja kosmetiikan tukkukauppa,2022-02-07,33210
3266845-1,Tribo Games Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-02-07,33800
3266880-6,HeavyHelp Oy,82990,Muut palvelut liike-elämälle,2022-01-28,33850
3266908-3,Sleek Oy,70220,Muu liikkeenjohdon konsultointi,2022-01-13,33100
3266909-1,Tuukka Mäntylä Oy,56102,Kahvila-ravintolat,2022-01-31,33530
3266935-8,Placeholder Oy,47410,"Tietokoneiden, niiden oheislaitteiden ja ohjelmistojen vähittäiskauppa",2022-02-08,33210
3266987-6,Tilirepo Oy,69201,Kirjanpito- ja tilinpäätöspalvelu,2022-02-08,33420
3266999-9,Käkelä Holding Oy,70220,Muu liikkeenjohdon konsultointi,2021-12-10,33310
3267277-6,Gollfi Oy,93110,Urheilulaitosten toiminta,2022-02-09,33180
3267282-1,YlellisyysMatto Oy,47990,Muu vähittäiskauppa muualla kuin myymälöissä,2022-02-09,33310
3267287-2,Impossible solutions Oy,72191,Lääketieteellinen tutkimus ja kehittäminen,2022-02-09,33720
3267297-9,As Oy Tampereen Havukankaari,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-01-14,33800
3267307-4,HHE Consulting Oy,71127,Kone- ja prosessisuunnittelu,2022-02-09,33580
3267331-4,ObGyn & Doc Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2022-02-09,33610
3267417-3,Restaurointi & Maalaus Rosette Oy,43341,Maalaus,2022-02-07,33211
3267420-2,Roima Team Osk.,82990,Muut palvelut liike-elämälle,2022-02-04,33520
3267430-9,Asunto Oy Tampereen Hatanpään Botanica,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-09,33100
3267433-3,oneNav Finland Oy,26510,"Mittaus-, testaus- ja navigointivälineiden ja -laitteiden valmistus",2022-02-03,33200
3267445-6,Jasin Rakennus Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2022-01-31,33730
3267458-7,Eetu Kalliomäki Oy,49410,Tieliikenteen tavarankuljetus,2022-04-01,33500
3267514-1,Asunto Oy Nokian Armonia,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-09,33800
3267532-8,Asunto Oy Nokian Serenita,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-09,33800
3267570-7,Asunto Oy Pirkkalan Tykkipuisto 2,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-10,33900
3267610-1,Panda Market Oy,47299,Muu päivittäistavaroiden erikoisvähittäiskauppa,2022-02-10,33210
3267724-3,Asunto Oy Pirkkalan Tykkipuisto 3,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-10,33900
3267767-3,Kiinteistö Oy Pirkkalan Tykkipuiston Parkki,68209,Muiden kiinteistöjen vuokraus ja hallinta,2022-02-11,33900
3267775-3,Cleaning & Recycling C & R Systems Oy,38110,Tavanomaisen jätteen keruu,2022-02-11,33720
3267792-1,Acco Consulting Oy,70220,Muu liikkeenjohdon konsultointi,2022-02-11,33580
3267825-4,Jujuna Oy,74109,Teollinen muotoilu ym.,2022-02-11,33580
3267833-4,SoundSmurfitiim Oy,70220,Muu liikkeenjohdon konsultointi,2022-02-11,33560
3267856-1,Ushuaia Invest Oy,68100,Omien kiinteistöjen kauppa,2022-02-11,33560
3267869-2,Asunto Oy Lahden Katsastajankatu 17,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-11,33100
3267896-7,Terapiakeskus Otavala Oy,86909,Muu terveyspalvelu,2022-02-11,33800
3268030-3,Frostly Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2022-12-14,33530
3268236-8,IHStories Oy,59110,"Elokuvien, videoiden ja televisio-ohjelmien tuotanto",2022-02-14,33420
3268298-2,Asunto Oy Pirkkalan Tykkipuisto 1,68202,Asuntojen ja asuinkiinteistöjen hallinta,2022-02-04,33900
3268417-9,Yhdyspinta Oy,70220,Muu liikkeenjohdon konsultointi,2022-02-14,33100
3268544-6,Eternita Oy,56102,Kahvila-ravintolat,2022-02-15,33540
3268605-1,Pirkanmaan Urakkapalvelut Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2022-02-15,33100
3268712-6,Uggla Engineering Oy,71127,Kone- ja prosessisuunnittelu,2022-02-04,33330
3268917-2,Mainosvinkki Pirkanmaa Oy,73112,Suora- ja ulkomainonta,2022-02-16,33530
3268954-3,AD Salmxet&T Oy,96090,Muualla luokittelemattomat henkilökohtaiset palvelut,2022-02-16,33100
